FREQ	Frequency	REF_AREA	Territory	DATA_TYPE	Indicator	MEASURE	Measure (DESC)	TIME_PERIOD	Observation	OBS_STATUS	Observation status
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	39		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	47		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	7.4		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	8.9		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	15		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	22		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	2.9		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	4.1		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	17		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	10		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	3.2		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	1.9		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	50		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	42		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	9.4		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	8		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	18		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	25		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	3.4		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	4.7		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	6		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	3		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	1.2		
A	Annual	ITD1	Provincia Autonoma Bolzano / Bozen	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	0.7		
A	Annual	ITD2	Provincia Autonoma Trento	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	404		
A	Annual	ITD2	Provincia Autonoma Trento	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	405		
A	Annual	ITD2	Provincia Autonoma Trento	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	75.1		
A	Annual	ITD2	Provincia Autonoma Trento	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	75.5		
A	Annual	ITD2	Provincia Autonoma Trento	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	203		
A	Annual	ITD2	Provincia Autonoma Trento	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	198		
A	Annual	ITD2	Provincia Autonoma Trento	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	37.8		
A	Annual	ITD2	Provincia Autonoma Trento	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	36.9		
A	Annual	ITD2	Provincia Autonoma Trento	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	99		
A	Annual	ITD2	Provincia Autonoma Trento	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	92		
A	Annual	ITD2	Provincia Autonoma Trento	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	18.3		
A	Annual	ITD2	Provincia Autonoma Trento	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	17.1		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	107		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	109		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	52.7		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	55.1		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	32		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	20		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	5.9		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	3.7		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	84		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	76		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	15.6		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	14.2		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	29		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	32		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	5.3		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	5.9		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	68		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	63		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	12.7		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2023	11.7		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2022	24		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	THV	Thousands value	2023	25		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2022	4.5		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_OSTEO	Chronic patients - with osteoporosis	HSC	Per 100 people with the same characteristics	2023	4.6		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2022	26		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	THV	Thousands value	2023	21		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2022	4.8		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_HEART	Chronic patients - suffering from heart disease	HSC	Per 100 people with the same characteristics	2023	3.9		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2022	65		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	THV	Thousands value	2023	64		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2022	12		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_ALLER	Chronic patients - suffering from allergic diseases	HSC	Per 100 people with the same characteristics	2023	11.9		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2022	23		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	THV	Thousands value	2023	18		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2022	4.2		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_NERVOUS	Chronic patients - suffering from nervous disorders	HSC	Per 100 people with the same characteristics	2023	3.4		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2022	12		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	THV	Thousands value	2023	12		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2022	2.2		
A	Annual	ITD2	Provincia Autonoma Trento	0_CHRONIC_GASTR	Chronic patients - suffering from gastric or duodenal ulcer	HSC	Per 100 people with the same characteristics	2023	2.3		
A	Annual	ITD3	Veneto	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2022	3388		
A	Annual	ITD3	Veneto	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	THV	Thousands value	2023	3485		
A	Annual	ITD3	Veneto	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2022	70.3		
A	Annual	ITD3	Veneto	0_GOOD_H	Persons by health conditions and the presence of  chronic diseases: persons  in good health	HSC	Per 100 people with the same characteristics	2023	72.6		
A	Annual	ITD3	Veneto	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2022	2002		
A	Annual	ITD3	Veneto	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	THV	Thousands value	2023	1867		
A	Annual	ITD3	Veneto	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2022	41.5		
A	Annual	ITD3	Veneto	0_ALEAST_1CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least a chronic disease	HSC	Per 100 people with the same characteristics	2023	38.9		
A	Annual	ITD3	Veneto	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2022	975		
A	Annual	ITD3	Veneto	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	THV	Thousands value	2023	867		
A	Annual	ITD3	Veneto	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2022	20.2		
A	Annual	ITD3	Veneto	0_ALEAST_2CRON	Persons by health conditions and the presence of  chronic diseases: persons  at least two chronic disease	HSC	Per 100 people with the same characteristics	2023	18.1		
A	Annual	ITD3	Veneto	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2022	927		
A	Annual	ITD3	Veneto	0_CHRONIC_GH	Persons  with chronic diseases in good health	THV	Thousands value	2023	943		
A	Annual	ITD3	Veneto	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2022	46.3		
A	Annual	ITD3	Veneto	0_CHRONIC_GH	Persons  with chronic diseases in good health	HSC	Per 100 people with the same characteristics	2023	50.5		
A	Annual	ITD3	Veneto	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2022	273		
A	Annual	ITD3	Veneto	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	THV	Thousands value	2023	248		
A	Annual	ITD3	Veneto	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2022	5.7		
A	Annual	ITD3	Veneto	0_CHRONIC_DIAB	Chronic patients - suffering from diabetes	HSC	Per 100 people with the same characteristics	2023	5.2		
A	Annual	ITD3	Veneto	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2022	852		
A	Annual	ITD3	Veneto	0_CHRONIC_HYP	Chronic patients - with hypertension	THV	Thousands value	2023	868		
A	Annual	ITD3	Veneto	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2022	17.7		
A	Annual	ITD3	Veneto	0_CHRONIC_HYP	Chronic patients - with hypertension	HSC	Per 100 people with the same characteristics	2023	18.1		
A	Annual	ITD3	Veneto	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2022	269		
A	Annual	ITD3	Veneto	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	THV	Thousands value	2023	289		
A	Annual	ITD3	Veneto	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2022	5.6		
A	Annual	ITD3	Veneto	0_CHRONIC_BRONC	Chronic patients - suffering from chronic bronchitis	HSC	Per 100 people with the same characteristics	2023	6		
A	Annual	ITD3	Veneto	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2022	697		
A	Annual	ITD3	Veneto	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	THV	Thousands value	2023	560		
A	Annual	ITD3	Veneto	0_CHRONIC_ARTH	Chronic patients - suffering from osteoarthritis, arthritis	HSC	Per 100 people with the same characteristics	2022	14.5		
